Tab Switches,Window Focus Changes,Copy Events,Cut Events,Paste Events,Full Screen Exits,Risk Level
18,14,5,7,4,4,140.53072688367786
15,6,0,0,0,3,72.80958464324938
14,10,4,9,5,2,108.21169854791673
6,13,4,2,0,2,69.46397510094596
15,6,6,7,1,0,80.56186348246536
4,4,6,9,13,1,71.94199263894275
15,1,5,7,2,3,79.72616034298876
0,4,7,4,6,2,49.89851127830061
18,6,1,4,2,3,95.70542781319216
4,6,6,7,1,1,52.5809907036432
6,3,9,9,7,4,80.73526429594777
18,0,6,4,8,1,87.14744378136984
4,5,3,8,1,4,64.11946082583654
16,12,9,0,1,1,100.04424662503845
7,14,1,4,2,3,89.27987302766451
0,13,3,2,5,1,61.11297248841779
1,2,3,2,3,2,31.09463947608801
14,10,5,1,4,2,96.49918429905605
19,4,6,2,0,0,80.14681442541723
17,3,2,6,5,2,90.94183561887586
10,14,9,7,9,2,118.93313032756211
9,12,0,7,4,4,99.80535657956179
3,1,2,7,7,3,53.28595232244218
4,11,8,0,0,3,70.68303843377527
3,14,0,6,1,4,79.5867266518925
12,6,7,1,6,2,87.9314156822049
12,13,1,9,1,1,95.7282756372917
17,4,5,3,8,4,112.82247803760109
1,14,2,4,5,3,74.0608611578256
15,13,6,0,3,0,98.60397127863232
0,6,1,3,3,3,47.1041791005002
18,8,3,3,4,1,100.2103342231857
8,3,9,8,6,3,79.8945738862375
2,4,8,8,12,4,78.47368680436925
6,8,5,9,8,0,77.87930922166832
9,12,3,0,1,3,82.63651177923681
0,9,1,7,4,4,65.00911022803587
9,10,9,3,6,4,107.53309758896891
8,13,8,3,1,4,95.65377159954954
14,12,3,4,6,0,100.03777592057041
14,3,8,1,7,4,94.29242469005791
2,4,1,0,1,0,19.64853435329207
4,12,6,4,3,1,71.33530545744874
8,4,4,6,0,1,54.35274959785651
8,7,7,9,2,1,75.10040141045019
6,14,7,8,12,4,124.16294634106053
11,12,3,1,0,0,72.38682480155835
8,14,3,7,3,1,86.71294611899579
5,3,7,6,9,2,66.91471220534554
1,3,2,1,1,1,23.294957316096855
8,12,6,4,10,4,111.58872371537791
16,6,7,6,2,2,88.33692237215082
0,10,7,2,3,3,59.145640351027644
18,4,9,1,2,2,91.51905379073924
5,5,3,5,2,3,60.31040170583912
4,5,8,9,1,2,57.590706584160955
1,11,9,5,5,0,64.26614228993013
8,5,3,3,4,2,61.20779267504891
13,13,7,0,6,1,103.9111370425855
3,9,5,4,9,3,80.32570408534683
3,4,4,0,1,3,43.73747789669331
14,12,3,7,3,1,98.98343704981087
7,12,4,1,5,0,69.904733884401
3,4,0,8,7,2,56.05210384943363
15,8,6,8,5,0,92.74768257650358
3,12,7,2,7,1,73.2581806110188
15,7,8,5,5,2,104.38336525031994
11,14,2,8,8,1,108.33977789643326
15,3,8,6,2,3,90.53750798363296
18,6,9,3,2,3,106.64947147847334
7,7,4,2,1,3,67.37823931642268
5,11,9,1,9,4,97.95743366972745
9,8,5,9,13,4,111.99715657900599
4,4,0,9,5,3,65.16811563073523
17,2,8,0,6,4,98.01473057460909
9,14,8,9,6,4,122.06209302194145
9,12,5,0,4,1,82.880278331025
6,3,7,3,5,2,57.93409908352545
17,14,3,3,6,3,126.34862207118965
0,9,4,8,10,4,85.3764654349956
6,5,4,9,1,1,54.122044980776074
0,9,6,0,1,1,43.0248596912553
14,10,6,3,6,2,106.59170780304144
3,4,6,2,0,1,35.17171482216722
19,8,4,8,5,0,105.21223213711784
9,12,3,4,7,0,87.31381029407184
8,10,7,8,12,3,110.72530105626606
1,10,0,9,0,2,49.645583460504426
13,13,0,5,0,0,87.00776669041784
15,2,5,8,5,2,84.6490490401946
0,1,1,0,0,3,20.630953518838858
1,5,2,3,2,1,30.364443373331667
6,12,3,3,5,1,75.17824129342198
9,6,1,9,9,1,79.1270282072232
19,4,9,9,9,0,108.94834218857832
0,0,6,5,6,2,34.44573546106725
12,2,9,9,6,0,79.56566926982914
0,2,0,0,0,4,27.049064291192433
4,11,2,9,6,2,81.96208363820294
15,13,1,4,5,3,114.98229118242182
14,3,8,2,5,0,74.99453617931539
16,13,7,0,3,1,102.19869996108042
15,9,2,5,0,1,83.99050899811662
12,5,4,2,3,1,68.15640815494474
10,4,2,3,0,0,46.940229001931094
16,0,5,8,6,0,76.63735567508576
16,14,4,1,2,1,106.17432994572901
1,5,1,0,0,1,24.051897035845137
12,13,9,9,8,1,117.50140724371315
13,13,7,5,5,4,127.28102332414052
10,8,5,0,3,0,66.64918688840244
9,10,2,0,2,1,63.94958546208473
2,0,0,6,0,3,29.74022479776813
16,7,4,1,5,1,91.11893044014582
14,7,1,3,2,0,74.11868982328856
8,2,1,3,2,3,54.99679645639355
9,14,8,1,6,0,89.9904907653903
7,12,9,5,5,0,85.58000910686877
12,8,6,9,3,0,84.19861191149363
17,10,5,1,5,2,110.29232862895908
4,12,0,7,5,3,84.49579809367427
5,12,9,3,2,4,89.15626747465825
16,10,1,0,0,4,100.95159393248086
10,7,6,6,0,2,77.46730695898333
19,2,2,5,4,0,79.71749973559263
15,9,1,5,2,4,107.1161804604894
8,4,5,2,4,3,69.49108671677071
1,2,7,9,2,1,36.029223977152874
4,4,7,6,12,3,79.12015870363011
0,8,1,5,1,0,35.92033780600411
3,14,5,9,7,3,100.64017884085291
3,11,4,9,8,0,74.84171317926577
2,3,6,8,8,3,63.37892024028254
8,5,3,2,1,2,59.52762867294395
11,2,1,2,3,3,63.16109148237711
9,2,9,3,7,4,79.42003578992293
1,4,2,2,1,1,28.207512716456304
10,7,8,3,6,2,85.44366348348403
9,13,9,5,7,3,117.23153787424083
5,7,7,0,0,0,44.90593986812352
17,2,8,1,7,2,93.21973797559565
1,7,4,9,2,4,62.343349807575585
1,12,4,5,0,1,57.32920084566345
9,10,6,5,6,1,87.14610188713829
15,12,6,0,1,3,104.95092722433913
11,7,0,5,2,4,83.79895577767243
0,2,4,8,7,4,52.81719140007734
7,9,7,7,8,1,85.2989467589697
15,14,6,9,1,1,113.09233160058268
17,12,1,4,0,4,109.90922752112516
12,14,7,3,7,1,111.04333804799417
14,9,1,5,1,0,77.66332309174375
11,1,9,4,5,1,67.08945346830251
7,9,0,5,1,0,51.531971206919835
9,1,2,9,0,1,48.64997412131476
13,8,2,2,2,2,79.71370623548489
4,6,5,6,8,2,68.49708327005817
17,5,2,7,8,2,99.66506891496586
18,6,6,4,5,0,92.23623687367582
14,7,7,4,2,0,79.87288337045108
5,11,2,3,5,3,78.45649515322434
10,0,8,9,16,3,99.16906070097532
10,7,0,4,4,1,65.06385775135024
19,2,2,9,4,0,84.09726140899821
19,2,2,7,7,2,97.6018347531327
17,5,6,4,1,2,89.08438587256364
17,3,4,8,11,2,104.57358822593775
9,3,3,0,2,1,50.804354164359594
1,3,1,6,7,0,38.49542713193264
8,9,6,4,5,1,74.57187761807543
13,8,2,3,0,4,87.15163002256737
18,7,6,2,7,4,116.59127892467058
9,2,9,9,5,3,79.03695659727178
3,0,6,6,12,0,49.91169134644839
5,0,1,1,2,2,32.45534094454952
13,0,6,4,2,0,54.69229485412434
3,3,5,1,4,3,48.23272512324725
14,13,9,6,6,2,120.3619746920321
15,5,3,5,8,1,92.07729365992651
6,3,4,9,3,2,60.320670257147995
16,10,7,6,11,4,136.78259583062777
18,10,4,8,1,1,101.00691742274248
18,2,2,1,2,2,77.6262815145124
16,7,1,8,6,1,96.4269285992847
5,13,5,6,7,4,103.18260722514881
10,7,5,1,4,4,86.67821309257904
15,5,6,9,14,0,107.11347708586479
7,8,7,1,2,4,77.60940590765914
10,11,3,3,0,4,92.07879675787618
6,9,7,1,0,4,77.06762945967762
18,0,0,0,0,3,65.74601724499963
9,12,5,5,10,4,112.4076219598239
8,7,5,9,1,0,65.32490739423838
3,5,2,4,4,1,43.85521541054351
14,0,8,2,2,3,75.05742737326206
12,3,4,0,4,1,63.283641588375296
1,4,0,8,6,1,42.985735427712065
1,6,6,7,1,0,37.1055252405288
15,7,9,5,1,3,100.47958768405375
8,8,2,5,2,2,71.08526379308292
12,11,9,3,12,4,126.02221200068148
2,11,9,1,0,1,58.003386953550404
8,5,3,3,1,1,49.409356720366375
12,9,5,1,4,0,78.61541407319052
1,8,7,6,2,0,44.011845320993615
7,3,3,8,10,0,61.155396716489875
8,7,8,1,9,3,90.77197377659247
15,2,7,8,5,4,96.80015032689847
1,3,9,8,17,3,79.11572199074577
5,9,9,7,14,0,90.36064441342138
7,3,5,0,5,0,43.77843183195642
4,5,6,4,7,1,60.03641905378107
8,14,7,9,15,3,131.48921036405727
0,8,1,3,3,3,49.24471227526541
8,5,4,6,2,4,76.96075136438611
9,0,6,7,4,3,61.72286169795645
3,4,7,9,7,4,75.14498276293115
2,8,4,7,8,2,66.70753695150862
9,4,2,1,0,4,61.553401174268984
14,5,5,2,3,0,70.48258013339796
10,2,4,9,5,2,74.16279463603624
13,7,7,9,12,1,107.19744148296421
5,9,8,6,8,1,79.64276120452902
11,10,8,3,0,1,80.32365305317438
12,12,5,5,4,0,90.03471970638832
16,3,3,7,9,1,89.93939750932113
15,3,3,7,0,4,86.61745665506182
2,10,8,6,5,0,62.74722209255194
1,11,3,1,0,3,57.325033161079055
10,4,7,1,3,0,57.115873114610565
8,13,8,2,9,0,92.580682246805
2,9,4,3,1,3,59.93150588015556
17,14,5,0,0,4,118.2557848179898
19,8,2,4,2,2,99.3208192031579
14,12,4,6,10,3,126.69509397778037
13,7,4,9,6,0,86.24571795760494
1,6,1,4,4,1,40.13377312005357
16,4,9,6,9,3,109.74697248800418
7,8,5,4,0,3,68.85499656330221
9,8,8,9,6,2,89.60255654731701
17,9,6,7,7,0,108.27833131026304
18,9,7,6,5,1,104.81217097366672
7,1,1,0,0,1,32.79668955232454
7,3,8,0,8,2,67.66403218708174
2,7,2,4,6,1,49.380995595959
2,12,9,1,5,4,87.17650582013557
11,13,4,8,3,3,111.52159838586842
16,0,6,1,2,3,74.85336705758765
3,12,3,8,3,1,70.02194088103813
16,14,6,9,0,1,113.27253926905978
13,4,7,1,8,1,84.62723196269323
18,7,9,3,1,3,103.61473531089473
8,1,9,2,1,1,46.74526085459928
11,1,3,5,2,4,71.43879571612136
4,12,4,3,5,4,88.0270677503908
10,7,2,8,0,3,77.91438364355702
19,9,4,8,9,0,119.1846221459388
2,11,7,9,2,0,62.6669566566216
14,8,2,8,3,0,84.22740036676505
13,6,4,2,0,4,85.59408604771136
10,7,9,2,4,2,82.07820935614828
19,4,0,3,2,0,76.70052313303177
7,0,1,8,5,2,50.225416008402156
3,3,2,5,4,3,55.2668059864221
11,14,0,8,0,4,103.65317424767082
7,1,8,7,2,0,47.45848890093667
5,2,8,6,13,4,87.6174476988516
14,11,4,4,6,3,108.9143602723089
11,2,3,8,6,4,85.42234912448548
15,8,4,3,1,1,84.44632540293921
15,12,3,3,4,0,99.78946321776313
19,14,4,7,11,4,152.38157777214704
19,9,6,3,0,4,113.29549051787819
3,14,7,6,8,4,102.50018366491977
10,3,1,3,0,3,57.81297122018083
12,1,3,0,2,0,45.681444760184306
8,2,7,9,11,0,75.25685864565163
3,2,6,8,11,1,59.05408540364569
11,13,8,3,1,1,90.63062913300439
8,6,4,2,0,4,68.41996649860542
12,7,5,2,3,0,72.20978311870037
15,12,7,8,11,0,121.67473516946225
5,10,4,7,8,4,93.0454724991679
9,12,8,9,3,2,96.14393661727935
12,5,3,6,5,0,71.69891948109958
6,3,7,6,12,4,86.44481014925405
18,5,2,3,3,4,99.70773955780082
18,12,4,2,1,2,111.75955953213165
16,10,7,3,2,1,100.14915580170043
12,0,9,5,5,4,83.0696367298034
12,12,6,3,0,0,82.07857741493986
1,9,0,3,2,1,46.06605724695742
9,7,3,1,1,1,57.491054318291646
12,0,1,6,7,1,62.4068078721232
8,14,1,5,4,4,100.29526383072307
0,4,6,1,6,0,33.99792122677392
13,1,2,4,2,2,64.52176966074893
15,14,2,5,5,3,117.72685076206017
19,5,5,4,8,3,112.43077995069142
14,8,5,3,3,1,87.49528878615342
0,4,0,8,6,3,48.2697067874077
16,3,0,2,2,3,77.59644782667402
12,13,5,1,0,4,102.54528940433988
14,1,6,8,11,2,91.84014903862013
15,11,8,7,6,3,123.5552226454254
15,2,3,8,8,2,91.42511967347164
1,5,9,9,7,3,68.67677355743166
16,7,5,2,3,1,91.25076763020077
10,13,2,0,2,1,81.85084502412614
7,7,3,0,2,2,59.51815653560995
19,4,8,2,0,2,90.35715043533706
2,4,0,3,3,2,41.1094384792114
11,9,4,1,5,2,84.67708579248475
19,13,6,7,11,0,133.0556548885682
15,12,2,2,0,1,89.98036660924775
13,2,1,3,1,3,67.59560677953168
15,14,1,5,5,0,108.71031258902619
16,6,0,9,4,2,95.2933454198177
10,14,4,5,8,3,113.15585188135081
16,12,2,1,3,1,98.97734314534691
18,5,6,5,6,2,101.57428278309591
0,14,0,3,1,4,68.22443118476185
11,0,8,4,9,2,78.8081685782501
14,3,1,6,7,3,89.72397999592789
17,5,7,6,5,1,99.06193464147532
13,10,9,5,10,2,117.82669281018399
0,5,3,9,11,1,55.98240074825936
12,10,5,5,4,0,89.82397647639496
14,13,8,5,1,4,115.04790290974658
6,14,6,3,3,0,77.46499477712338
14,11,7,2,0,4,101.68069987846346
19,11,6,0,0,0,93.77338477490012
9,2,1,2,0,1,43.471130301682415
13,5,8,2,7,1,83.61733445492784
5,11,0,8,3,0,66.08977115547103
13,9,1,2,0,3,80.25126510910579
11,5,2,7,0,0,58.622983598959316
10,11,2,7,3,2,87.36811508328431
19,8,9,2,3,3,114.54295736499958
18,8,3,9,4,1,108.49669723063508
1,1,4,9,1,0,27.18360442705782
19,3,5,5,1,3,96.0258578304995
0,8,0,7,3,2,46.21076077310427
7,14,7,7,1,4,99.3866302284515
13,13,5,9,10,1,120.12010992426656
8,12,9,9,7,3,108.9881821909404
1,3,8,8,11,3,69.5159450765243
4,7,4,8,1,3,67.75185025336671
7,9,6,7,5,0,71.63466021195205
15,11,3,6,1,1,94.00987688048285
15,2,5,9,12,1,94.43912964068944
12,2,5,2,7,0,63.8914821484315
19,8,3,6,0,0,91.90445495972978
14,10,5,3,1,0,83.64316296596378
0,9,7,1,4,2,57.39537057459448
2,7,4,7,5,3,65.98594322619363
5,0,1,1,2,2,31.28257169661577
13,9,8,0,8,1,96.6818308169692
3,13,3,4,5,0,66.57102423295423
17,1,3,9,7,3,97.2843919544179
14,2,6,8,14,4,111.44577066933533
8,13,9,4,11,3,113.19385872227154
17,10,9,1,6,4,125.28455429711924
2,1,5,9,0,3,39.801399555794845
9,2,3,3,1,0,43.25020783888043
16,7,5,7,3,4,109.54396536079572
6,10,2,6,0,4,77.62982889911082
14,10,6,4,7,1,104.9689474141315
0,11,5,3,3,3,61.79077665768929
10,13,2,4,6,2,101.73849829544234
16,5,0,6,6,2,87.83004093762295
4,14,9,4,7,1,91.50159139058518
6,13,4,7,8,1,91.60167399475257
18,6,9,6,8,1,109.95191285536761
14,9,1,6,5,0,84.4567272624831
2,14,6,8,6,0,75.60102074193715
14,14,6,7,8,0,115.2726458842989
4,12,3,7,4,0,68.38983610711033
11,9,5,5,9,1,97.8911947772288
19,5,0,6,3,1,90.34682839842999
4,0,1,7,2,0,26.239308049689512
2,10,5,4,5,0,57.5002275846307
8,2,1,9,9,4,79.34492466531496
8,12,3,1,2,3,83.4155861482487
6,0,3,6,8,4,64.58609509918288
1,11,9,9,3,3,79.85290921840217
15,14,8,2,1,0,99.17414249926463
8,9,9,9,10,0,91.58684577548297
12,11,6,7,2,0,89.31267845408958
18,8,6,5,2,4,113.04703298818752
19,12,0,3,1,1,103.82730037462771
16,8,4,1,4,3,99.90864487286179
5,4,2,6,8,4,73.61057245986404
3,3,2,0,2,0,27.147645965580256
0,11,5,6,9,1,69.11074561586102
17,8,3,9,5,4,120.9154016826004
18,8,7,9,7,3,126.60120637066224
8,14,3,6,7,0,90.03235889743516
12,2,7,9,15,3,106.21326345969017
7,4,3,2,1,0,43.59591368047009
12,2,2,3,5,0,57.65636032781493
14,9,4,3,4,2,98.01821504170604
10,1,4,3,2,3,60.160067001782906
11,0,9,8,6,1,67.57514573110012
13,11,9,5,2,0,92.50651924459353
3,9,0,9,9,1,66.8193886297109
0,1,7,8,1,4,43.364575810989955
3,7,7,3,7,0,55.28776319799373
18,10,7,6,10,0,123.23371131581573
8,7,9,9,13,0,95.81873528183475
9,2,3,8,8,1,67.37079556615012
3,6,8,9,11,2,81.82271286294139
19,6,9,2,5,3,112.40451501994868
8,1,2,2,3,0,34.945512096151475
12,8,6,5,5,3,99.25565310549516
11,2,5,7,11,3,91.12276545560297
10,1,8,0,6,3,67.7249408840037
11,11,3,3,3,1,82.4133947807058
17,2,3,7,7,3,99.87913352778462
11,1,5,5,2,4,68.63293999405344
15,14,7,1,5,1,112.71636215144119
4,7,2,7,9,1,66.17104840570565
19,4,7,0,5,4,108.5191272134602
11,2,7,0,1,2,61.37661145458141
10,4,6,6,6,2,76.6513523706487
8,10,6,9,14,0,97.7196550364008
17,10,4,2,5,2,111.13257284259349
2,7,1,7,3,0,42.48562721195303
19,6,1,8,5,3,111.45549567210642
16,5,9,7,15,0,114.0215414069037
13,13,7,0,6,2,106.47742394743726
0,12,5,0,1,0,46.803923747384694
16,0,7,5,7,1,82.68030641209009
7,9,2,0,2,2,67.34004573029823
4,0,0,7,6,0,35.30516595862821
4,0,5,5,8,2,50.12687306696414
8,13,1,4,3,4,96.5061123532464
2,9,8,5,5,2,68.68910240927546
18,13,4,3,1,4,123.69048831119777
8,7,4,0,1,0,49.54228164547558
17,7,9,6,14,4,137.5510096674546
15,13,7,9,7,2,123.61046959756496
0,6,5,8,10,1,59.32503907419834
1,5,2,3,5,4,56.64008552270313
13,3,8,3,10,2,92.75585850347274
13,0,9,8,16,1,96.62449627567999
0,14,3,3,5,3,74.79591028612222
15,14,9,9,0,4,127.51936008998281
14,8,3,3,3,4,97.36297976904716
14,14,1,7,6,0,107.2373378362593
11,0,2,3,4,3,58.929932165423466
15,3,3,8,4,0,72.0839818517755
13,2,6,7,5,0,72.40871562588002
14,6,2,4,1,2,79.61570620342839
14,4,7,8,7,0,86.08965059760644
18,4,7,7,9,4,121.21412116805948
7,3,9,9,5,0,65.62017142560013
1,0,1,3,2,1,16.91207764335108
1,4,3,3,0,4,42.78658107759651
9,3,7,0,4,2,66.5161160705223
2,13,0,3,3,0,54.47281761470692
16,9,0,7,5,1,101.85263588658259
7,12,3,4,6,1,78.18597579658348
3,7,1,5,6,4,66.87623967330055
13,1,0,3,1,0,46.26405616382015
9,7,7,4,8,1,83.36798357388601
0,0,1,9,9,0,34.547980845907134
3,12,3,7,8,4,91.81836157593878
0,3,2,8,1,3,40.956504836806005
16,2,1,2,0,1,67.07445014887085
16,4,7,9,8,2,108.32952134705064
6,12,2,3,4,0,67.1922532012573
19,4,8,0,8,4,116.33712568138213
14,4,9,4,2,4,94.27881335986235
12,11,4,3,3,2,92.08109780058602
1,3,8,5,0,3,43.45458622990627
18,7,2,5,2,0,86.45238019546844
12,2,4,9,4,3,80.84870729834286
10,11,9,5,14,4,125.04320457816438
14,3,5,2,6,1,72.87413802618924
9,0,8,6,12,3,82.22692621440842
8,6,7,2,6,1,70.43628312394343
8,0,1,5,5,2,48.944272636859296
19,14,1,9,5,4,142.0525905087733
0,1,4,0,2,1,17.88549902506117
16,10,4,7,9,0,110.50050337636657
11,6,4,6,8,4,100.8912771107179
9,0,3,8,3,2,58.88715328591851
4,10,7,2,3,0,60.0065441217412
17,2,4,7,7,4,103.60947131810833
14,12,0,1,0,3,94.57772550818453
5,5,9,8,9,4,93.05836186234339
6,5,4,0,0,0,39.770929423664384
16,5,0,9,5,1,88.94307212932283
5,10,3,6,8,1,76.49893238791896
7,12,0,9,3,4,92.60352126672694
11,1,5,0,0,4,59.62560289481931
13,1,5,5,3,2,73.41622673980017
11,5,0,0,0,3,63.9569980960301
9,9,7,3,8,2,89.46229170029736
19,4,3,6,6,2,101.54932281859007
14,13,1,1,2,1,94.94097693538818
6,6,0,2,2,1,46.5061196848582
8,6,2,3,5,0,56.37102666634198
9,4,6,5,1,2,64.91353758067896
9,7,9,8,3,0,75.71630076636683
15,9,9,3,0,4,105.50863420037281
6,5,7,5,12,0,70.20092282918304
4,14,4,6,2,1,75.921174234228
2,4,6,3,1,2,38.55030934715025
17,3,1,5,4,1,79.12359607395086
10,6,3,2,3,4,79.75928150380756
14,3,5,4,3,3,84.27806410581478
19,4,4,9,10,2,113.74465382907205
4,4,5,3,8,1,55.726573809978625
11,0,1,6,6,3,70.73207001249851
3,14,6,5,2,4,87.18712391198346
14,0,7,6,6,3,91.04585688497112
8,2,8,5,7,1,67.439157816842
6,14,5,1,3,1,78.74490660258502
9,13,6,6,6,4,112.03642695578209
12,10,0,7,7,4,107.28936022891585
7,2,8,6,13,3,88.12254002451039
11,1,5,3,8,3,77.02099941265381
18,11,3,3,0,1,96.32236140494668
0,1,9,4,9,4,54.17575653533502
15,5,8,8,3,0,85.42488331872114
16,12,0,4,0,4,109.06889073963282
17,0,1,1,1,2,63.566058463632444
10,5,2,4,1,2,61.17112635829755
17,4,0,2,0,4,81.47382220789436
6,5,1,9,5,3,68.48133985764231
17,4,1,7,0,2,81.87450389011327
7,6,6,9,12,1,87.3835424708593
5,0,9,9,2,1,45.33933208209958
6,12,5,1,3,1,74.32797445702315
9,2,8,3,10,4,87.41014299202138
10,5,4,4,0,2,65.62646012168655
12,0,8,3,5,3,76.15849728859995
8,12,9,4,5,1,87.8266108710077
6,10,8,9,6,3,94.32751229839101
8,10,1,3,1,1,70.60282905469666
12,6,8,2,10,4,102.18754581671372
2,3,2,0,0,1,21.80441492386924
2,2,2,3,2,4,42.95229732482747
0,9,8,8,13,2,79.44612604834664
19,8,6,0,6,2,108.69463933662102
1,0,7,6,6,3,49.59199264663674
2,7,6,2,8,1,57.94088097533498
14,0,8,7,8,2,84.85109519663042
5,12,7,5,11,0,87.82094032472129
12,13,3,0,0,0,77.44728267972066
0,4,1,9,4,3,51.425043169377865
19,9,4,4,3,2,107.61794597364994
18,7,1,7,6,4,115.55441565951467
0,5,3,2,5,0,29.01555654123744
1,6,1,3,2,2,39.20910965056024
14,10,4,6,3,4,109.65086842508131
13,7,5,5,8,1,95.3912813277902
18,12,0,6,4,2,113.16653766024864
10,5,7,8,9,1,86.96725701593716
14,10,1,8,6,0,94.97345425863581
5,5,4,1,1,1,39.214990255647834
19,10,7,2,8,0,112.3493986009622
8,5,4,3,4,3,68.86987620385972
4,4,2,5,4,3,58.76607882081898
19,7,5,4,3,0,95.89145375130218
1,12,0,5,2,4,69.28934074708297
5,1,0,7,3,3,38.80921803186399
17,6,7,1,1,4,96.78346118904241
18,14,6,5,4,4,138.65557606387767
8,3,9,8,2,4,78.96408558521267
5,0,9,4,6,2,51.11550359174115
13,12,2,0,1,2,89.45535642157155
12,4,7,7,5,4,94.7135269689244
10,2,7,3,1,0,50.33889184336263
11,3,0,7,2,3,68.65599093414816
18,6,9,3,7,1,107.0307368289114
18,4,6,7,4,2,101.81221941737154
18,13,1,8,5,2,121.88076724001596
12,14,1,4,2,1,90.61125473652913
13,3,1,4,2,4,76.40777153737953
17,0,4,1,3,1,68.09743603778148
11,5,6,8,6,4,97.51126248116135
3,10,3,3,6,2,69.77690001001329
9,9,3,2,2,1,70.94284377225479
16,5,8,1,2,0,78.52489721767571
3,6,9,2,1,3,57.65918365230128
11,0,8,3,2,3,68.49779101438205
12,13,6,8,14,3,134.81000007704193
3,3,9,5,7,1,54.980093659703144
9,11,3,9,3,4,101.04050929323296
2,8,7,4,7,2,66.85362718049771
14,14,9,8,3,3,125.06682446813619
1,11,2,7,6,1,66.4439135340694
16,13,2,5,7,3,124.21953938737104
5,9,6,2,5,4,80.89466168532248
7,5,8,6,9,0,69.32588853615692
2,1,3,9,0,0,24.245070849710068
17,3,3,5,7,2,92.57572393672898
0,5,0,7,5,0,35.06358897769898
15,3,0,5,1,0,62.35544748002722
6,14,2,9,4,1,85.34522396262464
2,9,6,3,1,1,48.00883154486561
3,6,8,9,9,2,73.34155137864755
8,11,3,6,6,2,88.056256956428
4,12,1,6,6,1,71.39194007707307
18,2,5,7,10,0,95.31053564783839
14,5,5,1,1,4,90.45835069334774
7,12,8,5,5,0,81.57801984963415
5,14,3,2,5,0,72.23145064104813
17,11,7,7,9,4,137.63083490502726
18,3,2,3,0,2,80.71535352125923
14,2,1,3,2,1,62.652713720786764
6,11,8,1,9,2,89.76674515568901
9,2,5,5,1,2,54.57377706489944
5,13,7,5,0,2,76.46447531950464
13,1,9,0,0,1,58.15058715111625
16,10,8,7,3,2,112.44657458084787
8,2,0,2,2,2,46.36778141606854
18,12,0,0,0,3,106.32985425452061
4,11,4,9,0,0,58.15484526071598
6,13,8,0,1,3,84.20717975431992
18,9,6,0,0,1,93.69597264419343
19,0,6,4,5,4,97.08412156265985
6,14,1,4,2,4,88.7902005567951
1,2,2,0,2,3,31.786258951378947
15,8,3,4,4,3,98.12281670369984
12,3,1,6,5,3,83.32754213984127
7,14,9,4,9,0,97.7115232017835
5,2,8,8,4,1,53.08532637870389
5,7,4,3,2,2,57.895695331256846
8,0,6,8,10,3,77.37640299728392
3,4,8,7,7,0,52.17730093680731
10,0,4,0,2,4,58.05936748397787
4,6,5,3,5,4,72.50517654956742
16,4,3,6,5,4,99.85688201026913
19,14,7,0,2,3,126.67216269701079
6,1,0,7,4,4,55.87957584810595
14,11,0,1,1,4,98.71808095497542
14,13,4,7,9,4,133.3612288688801
13,0,9,3,12,2,90.76579101838364
12,10,8,7,15,4,132.12530222005478
10,14,1,0,0,0,70.30425159140958
12,6,2,4,1,3,77.66641879243595
8,11,7,8,2,2,87.76577201862783
9,0,4,6,5,2,58.96910592289181
3,2,2,2,1,3,37.84397665172958
16,10,5,3,8,4,128.13004615164706
13,14,5,9,12,4,140.89702928549113
17,5,4,6,8,1,94.57919262489412
10,14,4,5,7,4,116.3240467009846
15,5,5,3,7,0,84.30105532944658
0,14,1,2,0,4,64.66073851987917
6,6,5,1,2,3,62.66736490582924
9,10,1,9,10,4,109.27496307068981
8,13,2,8,8,3,106.51970348799784
2,10,1,2,1,2,53.18264390825971
13,0,0,6,2,1,55.034617431326666
14,6,0,0,0,2,71.09507531301232
1,1,8,7,12,3,59.40207770553937
13,5,3,0,0,1,60.67524141641467
15,12,4,1,4,2,104.31693133814788
6,7,9,0,5,4,77.78974171996744
3,12,6,3,4,4,83.81319200422318
17,4,1,1,0,1,69.7125134048452
4,9,9,0,0,2,58.88973202084204
5,2,8,0,3,0,38.36760959378595
6,10,3,1,2,0,56.96764358262925
14,7,9,5,12,0,101.63258019468488
0,7,9,1,0,2,42.79335523064219
3,3,0,1,1,2,32.70644083387851
0,7,7,7,0,2,49.199418712437954
10,4,3,4,2,3,71.79188032936894
17,12,6,7,6,0,116.29313248821093
13,10,2,7,0,0,79.02186614220331
10,4,8,1,6,0,67.67101689781633
9,2,4,6,9,3,81.03563064839851
16,14,4,8,9,3,133.8291608853643
3,6,2,7,0,2,47.863561640183875
14,10,8,8,8,0,106.10032101904793
15,13,2,7,4,0,102.27904840076492
12,10,1,3,4,4,97.16769838985691
8,8,8,9,5,4,96.51715823544704
10,8,8,6,14,4,120.6023464790645
10,0,9,8,8,3,79.06387688086646
5,0,3,8,10,2,58.386709133480046
0,9,3,3,2,1,41.501725820589684
5,11,9,6,2,0,72.53881162387022
12,11,5,5,4,4,109.06006770943357
4,10,8,2,6,0,67.49058436935952
14,14,7,9,2,0,107.59021156240006
17,4,9,5,3,0,85.29351168551698
19,0,2,7,1,2,79.93674180183008
13,3,5,1,0,0,58.214666839039545
14,11,6,2,8,2,108.80514667820239
4,0,5,7,12,1,50.30130211509662
